Error category,Source sentence,Target sentence,Reference
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every feasible option to get this virus under control at a local level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为尝试一切可行的选择是正确的，以便在地方层面控制这种病毒，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible way to get this virus under control at a local level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地方层面上尽一切可能控制这种病毒是正确的，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible method to get this virus under control at a local level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地方层面上尝试一切可能的方法来控制这种病毒是正确的，并且要有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this problem under control at a local level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为尝试一切可能的选择是正确的，以便在地方层面控制这个问题，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this issue under control at a local level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为尝试一切可能的选择是正确的，以便在地方层面控制这个问题，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this thing under control at a local level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为尝试一切可能的选择是正确的，以便在地方层面控制这件事，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this mess under control at a local level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为尝试一切可能的选择是正确的，以便在地方层面控制住这个烂摊子，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a national level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在国家层面上尝试一切可能的选择来控制这种病毒是正确的，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a global level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在全球范围内尝试一切可能的选择来控制这种病毒是正确的，在强有力的地方领导和强有力的地方领导下。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a federal level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在联邦层面尝试一切可能的选择来控制这种病毒是正确的，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a regional level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地区层面上尝试一切可能的选择来控制这种病毒是正确的，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a statewide level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在全州范围内尝试一切可能的选择来控制这种病毒是正确的，并有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a nationwide level, with strong local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在全国范围内尝试一切可能的选择来控制这种病毒是正确的，并且要有强有力的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with efficient local leadership and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为尝试一切可能的选择是正确的，以便在地方层面控制这种病毒，并有高效的地方领导和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local security and strong local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为尝试一切可能的选择是正确的，以在地方层面控制这种病毒，并有强大的地方安全和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local infrastructure and strong local leadership.","我知道众议院的一些人认为我们应该早点做出这个决定，但我认为尝试一切可能的选择是正确的，以便在地方层面控制这种病毒，并拥有强大的地方基础设施和强有力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local leadership and effective local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地方层面上尝试一切可能的选择来控制这种病毒是正确的，地方领导层要强有力，地方领导层要有效。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local leadership and supportive local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地方领导强有力和支持的情况下，在地方层面尝试一切可能的选择来控制这种病毒是正确的。","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地方领导强有力和支持的情况下，「在地方层面」尝试一切可能的选择来【在地方层面】控制这种病毒是正确的。"
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local leadership and competent local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地方层面上尝试一切可能的选择来控制这种病毒是正确的，并有强有力的地方领导和称职的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local leadership and loyal local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地方层面上尝试一切可能的选择来控制这种病毒是正确的，并有强有力的地方领导和忠诚的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local leadership and capable local leadership.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地方层面上尝试一切可能的选择来控制这种病毒是正确的，并有强有力的地方领导和有能力的地方领导。",""
L,"I know some in the House believe we should have reached this decision earlier, but I believe it was right to try every possible option to get this virus under control at a local level, with strong local leadership and strong local funding.","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为在地方层面强有力的领导和强大的地方资金支持下，尝试一切可能的选择来控制这种病毒是正确的。","我知道众议院中的一些人认为我们应该早点做出这个决定，但我认为「在地方层面」强有力的领导和强大的地方资金支持下，尝试一切可能的选择来【…】控制这种病毒是正确的。"
N,"Offices at Marquette City Hall, the arts and Culture Center in Peter White Public Library, the Service Center and Lakeview Arena will be closed for the Christmas and Halloween holidays.","Marquette 市政厅的办公室、Peter White 公共图书馆的艺术和文化中心、服务中心和 Lakeview Arena 将在圣诞节和万圣节假期期间关闭。","「Marquette」 市政厅的办公室、「Peter White」 公共图书馆的艺术和文化中心、服务中心和 「Lakeview Arena」 将在圣诞节和万圣节假期期间关闭。"
N,"Offices at Marquette City Hall, the arts and Culture Center in Peter White Public Library, the Service Center and Lakeview Hospital will be closed for the Christmas and Halloween holidays.","Marquette 市政厅的办公室、Peter White 公共图书馆的艺术和文化中心、服务中心和湖景医院将在圣诞节和万圣节假期期间关闭。",""
L,"A liquor shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名卖酒给一些男人的酒类商店售货员周日在警察局巴塔村的丹考尔地区被枪杀。","「星期六晚上，」一名【在星期六晚上】卖酒给一些男人的酒类商店售货员周日在警察局巴塔村的丹考尔地区被枪杀。"
N,"A coffee shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名咖啡店售货员向一些男人卖酒，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。","星期六晚上，一名咖啡店售货员向一些男人卖酒，周日在警察局 「Bhatta 村的 Dankaur」 地区被枪杀。"
N,"A tea shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名茶叶店售货员向一些男人卖酒，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A pawn shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名当铺售货员向一些男子卖酒，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
L; N; U,"A beer shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","周日晚上，一名啤酒店售货员在警察局 Bhatta 村的 Dankaur 地区向一些男子出售酒类，被枪杀。",""
N,"A tobacco shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","一名烟草店售货员星期六晚上向一些男人卖酒，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
L; N; U,"A liquor trade salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","周日晚上，一名酒类贸易推销员在警察局 Bhatta 村的 Dankaur 地区向一些男子出售酒类，被枪杀。",""
L; N; U,"A liquor service salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","周日晚上，一名酒类服务推销员在警察局 Bhatta 村的 Dankaur 地区向一些男子出售酒类，被枪杀。",""
N,"A liquor shop owner, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名酒类店老板向一些男子出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A liquor shop proprietor, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名酒类商店老板向一些男子出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A liquor shop keeper, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名酒类店主向一些男子出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A liquor shop employee, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名酒类商店员工向一些男子出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A liquor shop salesman, who sold liquor to some youths on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名酒类商店售货员向一些年轻人出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A liquor shop salesman, who sold liquor to some locals on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名酒类商店售货员向一些当地人出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A liquor shop salesman, who sold liquor to some devotees on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名酒类商店售货员向一些信徒出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A liquor shop salesman, who sold liquor to some tourists on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名酒类商店售货员向一些游客出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A liquor shop salesman, who sold liquor to some students on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名酒类商店售货员向一些学生出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
L; N; U,"A liquor shop salesman, who sold liquor to some men on Friday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","周日晚上，一名酒类商店售货员在警察局 Bhatta 村的 Dankaur 地区向一些男子出售酒类，被枪杀。",""
L; N; U,"A liquor shop salesman, who sold liquor to some men on Sunday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","周日晚上，一名酒类商店售货员在警察局 Bhatta 村的 Dankaur 地区向一些男子出售酒类，周日被枪杀。",""
L; N; U,"A liquor shop salesman, who sold liquor to some men on Monday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","周日晚上，一名酒类商店售货员在警察局 Bhatta 村的 Dankaur 地区向一些男子出售酒类，被枪杀。",""
N,"A liquor shop salesman, who sold liquor to some men on Wednesday night, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期三晚上，一名酒类商店售货员向一些男子出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A liquor shop salesman, who sold liquor to some men on Saturday evening, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六晚上，一名酒类商店售货员向一些男子出售酒类，周日在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
N,"A liquor shop salesman, who sold liquor to some men on Saturday afternoon, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","星期六下午，一名酒类商店售货员向一些男子出售酒类，周日在警察局巴塔村丹考尔地区被枪杀。",""
L,"A liquor shop salesman, who sold liquor to some men on Saturday day, was shot dead in Dankaur area of Bhatta village, police station on Sunday.","周日，一名酒类商店售货员在巴塔村警察局的丹考尔地区向一些男子出售酒类，周日被枪杀。","周日，一名酒类商店售货员「在巴塔村警察局的丹考尔地区」向一些男子出售酒类，周日【…】被枪杀。"
L,"A liquor shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur locality of Bhatta village, police station on Sunday.","周日晚上，一名酒类商店售货员在巴塔村丹考尔派出所被枪杀，该售货员周六晚上向一些男子出售酒类。",""
L; N; U,"A liquor shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur hamlet of Bhatta village, police station on Sunday.","周日晚上，一名酒类商店售货员在警察局 Bhatta 村的 Dankaur 小村庄向一些男子出售酒类，被枪杀。",""
L; N; U,"A liquor shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, near station on Sunday.","周日晚上，一名酒类商店售货员在车站附近的 Bhatta 村 Dankaur 地区向一些男子出售酒类，被枪杀。",""
L; N; U,"A liquor shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Monday.","周一晚上，一名酒类商店售货员在警察局 Bhatta 村的 Dankaur 地区向一些男子出售酒类，被枪杀。",""
N,"A liquor shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Saturday.","星期六晚上，一名酒类商店售货员向一些男子出售酒类，星期六在警察局 Bhatta 村的 Dankaur 地区被枪杀。",""
L,"A liquor shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Tuesday.","周二晚上，一名酒类商店售货员在警察局巴塔村的丹考尔地区向一些男子出售酒类，被枪杀。",""
L; N; U,"A liquor shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Friday.","周五晚上，一名酒类商店售货员在警察局 Bhatta 村的 Dankaur 地区向一些男子出售酒类，被枪杀。",""
L; W,"A liquor shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Wednesday.","星期三晚上，一名酒类商店售货员在警察局巴塔村的丹考尔地区向一些男子出售酒类，周三被枪杀。",""
L; N; U,"A liquor shop salesman, who sold liquor to some men on Saturday night, was shot dead in Dankaur area of Bhatta village, police station on Thursday.","周四晚上，一名酒类商店售货员在警察局 Bhatta 村的 Dankaur 地区向一些男子出售酒类，被枪杀。",""
