Error category,Source sentence,Target sentence,Reference
W,"Borrowers who have not yet had a paid holiday can request from their landlord a pause in payments, that can take up to six months.","尚未享受带薪假期的借款人可以要求房东暂停付款，这可能需要长达六个月的时间。","尚未「享受【拥有】」带薪假期的借款人可以要求房东暂停付款，这可能需要长达六个月的时间。"
U,"Borrowers who have not yet had a paid period can request from their landlord a pause in payments, that can take up to six months.","尚未付款期的借款人可以要求房东暂停付款，这可能需要长达六个月的时间。","尚未【拥有】付款期的借款人可以要求房东暂停付款，这可能需要长达六个月的时间。"
N; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","在活动期间，Terminus将推动150多个机器人投入使用，包括巡逻车，欢迎机器人，指路灯和货物交付车辆。","在活动期间，「Terminus」将「推动【临时征用】」150多个机器人「投入使用」，包括巡逻车，欢迎机器人，指路灯和货物交付车辆。"
N; W,"During the event, Terminus will press into place more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","在活动期间，Terminus将推出150多个机器人，包括巡逻车，欢迎机器人，指路灯和货物交付车辆。","在活动期间，「Terminus」将「推出」150多个机器人，包括巡逻车，欢迎机器人，指路灯和货物交付车辆。"
N,"During the event, Terminus will press into orbit more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，Terminus将把150多个机器人送入轨道，包括巡逻车、迎宾机器人、指路灯和货物运送车辆。",""
N; W,"During the event, Terminus will press into service more than 150 robots, including delivery vehicles, welcome robots, guiding lights, and goods-delivering vehicles.","活动期间，Terminus将投入使用150多个机器人，包括送货车，欢迎机器人，指路灯和送货车辆。",""
N; W,"During the event, Terminus will press into service more than 150 robots, including patrol robots, welcome robots, guiding lights, and goods-delivering vehicles.","在活动期间，Terminus将投入使用150多台机器，包括巡逻机器人，欢迎机器人，指路灯和送货车辆。",""
N; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome signs, guiding lights, and goods-delivering vehicles.","在活动期间，Terminus将投入使用150多个机器人，包括巡逻车，欢迎标志，指路灯和货物运送车辆。",""
N; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome buses, guiding lights, and goods-delivering vehicles.","在活动期间，Terminus将投入使用150多个机器人，包括巡逻车，欢迎巴士，指路灯和货物运送车辆。",""
N; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome trucks, guiding lights, and goods-delivering vehicles.","在活动期间，Terminus将投入使用150多个机器人，包括巡逻车，欢迎卡车，指路灯和货物运送车辆。",""
N; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome carriers, guiding lights, and goods-delivering vehicles.","在活动期间，Terminus将投入使用150多个机器人，包括巡逻车，欢迎载体，指路灯和货物运送车辆。",""
N; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome cards, guiding lights, and goods-delivering vehicles.","在活动期间，Terminus将投入使用150多个机器人，包括巡逻车，欢迎卡，指路灯和货物运送车辆。",""
N; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome wagons, guiding lights, and goods-delivering vehicles.","在活动期间，Terminus将投入使用150多个机器人，包括巡逻车，欢迎车，指路灯和货物运送车辆。",""
N; W,"During the event, Terminus will press into service more than 150 robots, including patrol vehicles, welcome robots, guiding lights, and goods-delivering trucks.","在活动期间，Terminus将推动150多个机器人投入使用，包括巡逻车，欢迎机器人，指路灯和送货卡车。",""
L,"Some were fitted with EU plugs, and sold with a UK adapter to plug permanently, which increases the cost of an electrical shock or fire.","有些配备了欧盟插头，并出售英国适配器以永久插入，这增加了电击或火灾的成本。","有些配备了欧盟插头，并「出售英国适配器以永久插入【与英国适配器一起出售以永久插入】」，这增加了电击或火灾的成本。"
L,"Some were fitted with EU plugs, and sold with a UK adapter to plug permanently, which increases the cost of an occasional shock or fire.","有些配备了欧盟插头，并出售英国适配器以永久插入，这增加了偶尔发生电击或火灾的成本。",""
U; W,"We have always been clear that we keep these measures under constant review so they do not have to be in place for any longer than is necessary.","我们一直很清楚，我们不断审查这些措施，以便它们不必超过必要的时间。","我们一直很清楚，我们不断审查这些措施，「以便【所以】」它们【实施(的时间)】不必超过必要的时间。"
U; W,"We have also been clear that we keep these measures under constant review so they do not have to be in place for any longer than is necessary.","我们也一直明确表示，我们不断审查这些措施，以便它们不必超过必要的时间。",""
U,"We have already been clear that we keep these measures under constant review so they do not have to be in place for any longer than is necessary.","我们已经明确表示，我们会不断审查这些措施，因此它们不必超过必要的时间。",""
U,"We have long been clear that we keep these measures under constant review so they do not have to be in place for any longer than is necessary.","我们早就明确表示，我们会不断审查这些措施，因此它们不必超过必要的时间。",""
U,"We have therefore been clear that we keep these measures under constant review so they do not have to be in place for any longer than is necessary.","因此，我们明确表示，我们不断审查这些措施，因此它们不必超过必要的时间。",""
U,"We have always been careful that we keep these measures under constant review so they do not have to be in place for any longer than is necessary.","我们一直小心翼翼地不断审查这些措施，这样它们就不必超过必要的时间。",""
U,"We have always been clear that we keep these provisions under constant review so they do not have to be in place for any longer than is necessary.","我们一直明确表示，我们会不断审查这些条款，因此它们不必超过必要的时间。",""
U,"We have always been clear that we keep these laws under constant review so they do not have to be in place for any longer than is necessary.","我们一直很清楚，我们不断审查这些法律，这样它们就不必超过必要的时间。",""
U,"We have always been clear that we keep these measures under careful review so they do not have to be in place for any longer than is necessary.","我们一直明确表示，我们会仔细审查这些措施，因此它们不必超过必要的时间。",""
U,"We have always been clear that we keep these measures under regular review so they do not have to be in place for any longer than is necessary.","我们一直明确表示，我们会定期审查这些措施，因此它们不必超过必要的时间。",""
U; W,"We have always been clear that we keep these measures under periodic review so they do not have to be in place for any longer than is necessary.","我们一直很清楚，我们会定期审查这些措施，以便它们不必超过必要的时间。",""
U,"We have always been clear that we keep these measures under frequent review so they do not have to be in place for any longer than is necessary.","我们一直明确表示，我们会经常审查这些措施，因此它们不必超过必要的时间。",""
U,"We have always been clear that we keep these measures under strict review so they do not have to be in place for any longer than is necessary.","我们一直明确表示，我们会严格审查这些措施，因此它们不必超过必要的时间。",""
U,"We have always been clear that we keep these measures under constant consideration so they do not have to be in place for any longer than is necessary.","我们一直明确表示，我们不断考虑这些措施，因此它们不必超过必要的时间。",""
U,"We have always been clear that we keep these measures under constant operation so they do not have to be in place for any longer than is necessary.","我们一直很清楚，我们不断实施这些措施，因此它们不必超过必要的时间。",""
W,"We have always been clear that we keep these measures under constant review so they do not have to be in force for any longer than is necessary.","我们一直明确表示，我们会不断审查这些措施，因此它们的有效期不必超过必要的时间。","我们一直明确表示，我们会不断审查这些措施，因此它们「的有效期」不必超过必要的时间。"
U,"We have always been clear that we keep these measures under constant review so they do not have to be in place for any longer than is desirable.","我们一直明确表示，我们会不断审查这些措施，因此它们不必超过预期时间。",""
N,"House prices rose at their fastest rate for five weeks in October as buyers raced to the next year's stamp duty deadline, the Nationwide has said.","全国范围内表示，由于买家竞相赶上下一年的印花税截止日期，房价在10月份以五周来的最快速度上涨。","「全国范围内」表示，由于买家竞相赶上下一年的印花税截止日期，房价在10月份以五周来的最快速度上涨。"
N,"House prices rose at their fastest rate for five days in October as buyers raced to the next year's stamp duty deadline, the Nationwide has said.","《全国》杂志称，房价在10月份以五天的最快速度上涨，因为买家争相赶上下一年的印花税截止日期。","「《全国》杂志」称，房价在10月份以五天的最快速度上涨，因为买家争相赶上下一年的印花税截止日期。"
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","在中国北方城市常熟，一个配送中心的卖家每天只需通过手机屏幕即可获得约4亿元人民币的营业额。","在中国北方城市常熟，一个【单一/独立】配送中心的卖家每天只需通过【访问(他们的)】手机屏幕即可获得约4亿元人民币的营业额。"
U,"Sellers at a large distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","中国北方城市常熟一个大型配送中心的卖家每天只需通过手机屏幕即可获得约4亿元人民币的营业额。","中国北方城市常熟一个大型配送中心的卖家每天只需通过【…】手机屏幕即可获得约4亿元人民币的营业额。"
U,"Sellers at a small distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","中国北方城市常熟的一个小型配送中心的卖家每天只需通过手机屏幕即可获得约4亿元人民币的营业额。",""
U,"Sellers at a single service center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个服务中心，卖家每天仅通过访问手机屏幕就获得了约4亿元人民币的营业额。","在中国北方城市常熟的一个【…】服务中心，卖家每天仅通过访问手机屏幕就获得了约4亿元人民币的营业额。"
U,"Sellers at a single distribution hub in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","位于中国北方城市常熟的一个分销中心的卖家每天只需访问他们的手机屏幕即可获得约4亿元人民币的营业额。",""
U,"Sellers at a single distribution site in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个分销点，卖家每天仅通过访问手机屏幕就能获得约4亿元人民币的营业额。",""
U,"Sellers at a single distribution outlet in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","在中国北方城市常熟的一家分销网点，卖家每天仅通过访问手机屏幕就能获得约4亿元人民币的营业额。","在中国北方城市常熟的一家【单一/独立】分销网点，卖家每天仅通过访问手机屏幕就能获得约4亿元人民币的营业额。"
U,"Sellers at a single distribution center in the southwestern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","在中国西南部城市常熟的一个配送中心，卖家每天仅通过访问手机屏幕就能获得约4亿元人民币的营业额。","在中国西南部城市常熟的一个【单一/独立】配送中心，卖家每天仅通过访问手机屏幕就能获得约4亿元人民币的营业额。"
U,"Sellers at a single distribution center in the eastern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","中国东部城市常熟市一个配送中心的卖家每天仅通过访问手机屏幕就获得了约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the southeastern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","在中国东南部城市常熟的一个配送中心，卖家每天仅通过访问手机屏幕就能获得约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northeastern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","中国东北部城市常熟的一个配送中心的卖家每天仅通过访问手机屏幕就获得了约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northwestern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","在中国西北部城市常熟的一个配送中心，卖家每天仅通过访问手机屏幕就能获得约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern China city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个配送中心的卖家每天仅通过访问他们的手机屏幕就获得了约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a yearly turnover of about 400 million yuan, just through access to their phone screens.","中国北方城市常熟的一个配送中心的卖家每年的营业额约为4亿元人民币，仅通过手机屏幕即可获得。","中国北方城市常熟的一个配送中心的卖家每年的营业额约为4亿元人民币，仅通过【…】手机屏幕即可获得。"
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a monthly turnover of about 400 million yuan, just through access to their phone screens.","中国北方城市常熟的一个配送中心的卖家每月的营业额约为4亿元人民币，仅通过手机屏幕即可获得。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a total turnover of about 400 million yuan, just through access to their phone screens.","中国北方城市常熟的一个配送中心的卖家仅通过访问他们的手机屏幕即可获得约4亿元人民币的总营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a weekly turnover of about 400 million yuan, just through access to their phone screens.","中国北方城市常熟的一个配送中心的卖家每周仅通过访问手机屏幕就获得了约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a combined turnover of about 400 million yuan, just through access to their phone screens.","中国北方城市常熟的一个配送中心的卖家仅通过访问他们的手机屏幕就获得了约4亿元人民币的总营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a net turnover of about 400 million yuan, just through access to their phone screens.","中国北方城市常熟的一个配送中心的卖家仅通过访问他们的手机屏幕即可获得约4亿元人民币的净营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a annual turnover of about 400 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个配送中心，卖家仅通过访问手机屏幕就获得了约4亿元人民币的年营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily income of about 400 million yuan, just through access to their phone screens.","中国北方城市常熟的一个配送中心的卖家每天的收入约为4亿元人民币，仅通过手机屏幕即可获得。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily profit of about 400 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个配送中心，卖家每天仅通过访问手机屏幕就获得了约4亿元人民币的利润。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily revenue of about 400 million yuan, just through access to their phone screens.","位于中国北方城市常熟的一个配送中心的卖家每天的收入约为4亿元人民币，仅通过访问他们的手机屏幕即可获得。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 100 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个配送中心，卖家每天仅通过访问手机屏幕就能获得约1亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 200 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个配送中心，卖家每天仅通过访问手机屏幕就能获得约2亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 300 million yuan, just through access to their phone screens.","中国北方城市常熟的一个配送中心的卖家每天仅通过访问手机屏幕就获得了约3亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 500 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个配送中心，卖家每天仅通过访问手机屏幕就获得了约5亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 10 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个配送中心，卖家每天仅通过访问手机屏幕就能获得约1000万元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 50 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个配送中心，卖家每天仅通过访问手机屏幕就获得了约5000万元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 30 million yuan, just through access to their phone screens.","中国北方城市常熟的一个配送中心的卖家每天仅通过访问手机屏幕就获得了约3000万元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 20 million yuan, just through access to their phone screens.","在中国北方城市常熟的一个配送中心，卖家每天仅通过访问手机屏幕就能获得约2000万元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 billion yuan, just through access to their phone screens.","中国北方城市常熟市一个配送中心的卖家每天仅通过访问手机屏幕就获得了约4000亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 thousand yuan, just through access to their phone screens.","在中国北方城市常熟的一个配送中心的卖家每天仅通过访问手机屏幕就获得了约40万元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through connection to their phone screens.","中国北方城市常熟的一个配送中心的卖家每天仅通过连接到手机屏幕就获得了约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their computer screens.","位于中国北方城市常熟的一个配送中心的卖家每天只需访问他们的电脑屏幕，就能获得约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their information screens.","在中国北方城市常熟的一个配送中心，卖家每天的营业额约为4亿元人民币，仅通过访问他们的信息屏幕即可获得。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their display screens.","在中国北方城市常熟的一个配送中心，卖家每天仅通过访问他们的显示屏就能获得约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their video screens.","在中国北方城市常熟的一个配送中心，卖家每天仅通过访问他们的视频屏幕就获得了约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone numbers.","在中国北方城市常熟的一个配送中心，卖家每天的营业额约为4亿元人民币，仅通过访问他们的电话号码即可。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone records.","在中国北方城市常熟的一个配送中心，卖家每天仅通过访问他们的电话记录就能获得约4亿元人民币的营业额。",""
U,"Sellers at a single distribution center in the northern Chinese city of Changshu garner a daily turnover of about 400 million yuan, just through access to their phone accounts.","中国北方城市常熟一个配送中心的卖家每天仅通过访问他们的电话账户就获得了约4亿元人民币的营业额。",""
L,"The club's estimates assume a simple free trade agreement with the league by the beginning of the season.","俱乐部的估计假设到本赛季初与联赛达成简单的自由贸易协定。","俱乐部的估计假设到「本赛季初【之前/结束时】」与联赛达成简单的自由贸易协定。"
L,"The club's estimates assume a simple free trade agreement with the league by the end of the year.","俱乐部的估计假设到今年年底与联赛达成简单的自由贸易协定。",""
N,"Child safety guidelines say parents need to be aware of the risks involved with letting their children in TikTok.","儿童安全指南说，父母需要意识到让孩子进入TikTok所涉及的风险。","儿童安全指南说，父母需要意识到让孩子进入「TikTok」所涉及的风险。"
N; W,"Child care guidelines say parents need to be aware of the risks involved with letting their children in TikTok.","托儿指南说，父母需要意识到让孩子使用TikTok所涉及的风险。","「托儿」指南说，父母需要意识到让孩子「使用」「TikTok」所涉及的风险。"
N; W,"After three days, the man's account was still active, at which point Panorama contacted the police.","三天后，这名男子的帐户仍然有效，此时Panorama联系了警方。","三天后，这名男子的帐户仍然「有效」，此时「Panorama」联系了警方。"
W,"After three days, the user's account was still active, at which point Panorama contacted the police.","三天后，用户的帐户仍然处于活动状态，此时Panorama联系了警方。",""
W,"After three days, the man's computer was still active, at which point Panorama contacted the police.","三天后，这名男子的电脑仍然处于活动状态，此时Panorama联系了警方。",""
W,"After three days, the man's phone was still active, at which point Panorama contacted the police.","三天后，该男子的电话仍然处于活动状态，此时Panorama联系了警方。",""
W,"After three days, the man's laptop was still active, at which point Panorama contacted the police.","三天后，该男子的笔记本电脑仍然处于活动状态，此时Panorama联系了警方。",""
W,"After three days, the man's mobile was still active, at which point Panorama contacted the police.","三天后，该男子的手机仍然处于活动状态，此时Panorama联系了警方。",""
W,"After three days, the man's radio was still active, at which point Panorama contacted the police.","三天后，该男子的收音机仍然处于活动状态，此时Panorama联系了警方。",""
W,"After three days, the man's iPhone was still active, at which point Panorama contacted the police.","三天后，该男子的iPhone仍然处于活动状态，此时Panorama联系了警方。",""
W,"After three days, the man's machine was still active, at which point Panorama contacted the police.","三天后，该男子的机器仍然处于活动状态，此时Panorama联系了警方。",""
W,"After three days, the man's account was still active, at which point Panorama contacted the man.","三天后，该男子的帐户仍然处于活动状态，此时Panorama联系了这名男子。",""
L,"It found there had been a lack of applications from women for senior positions, many of which had not been filled on a flexible basis.","它发现，妇女没有申请高级职位，其中许多职位没有得到灵活填补。","它发现，「妇女没有申请高级职位【缺乏女性对高级职位的申请】」，其中许多职位没有得到灵活填补。"
L,"It found there had been a surge of applications from women for senior positions, many of which had not been filled on a flexible basis.","它发现，妇女申请高级职位的人数激增，其中许多职位没有得到灵活填补。","它发现，「妇女申请高级职位的人数激增【女性对高级职位的申请激增】」，其中许多职位没有得到灵活填补。"
L,"It found there had been a shortage of applications from women for senior positions, many of which had not been filled on a flexible basis.","它发现，妇女申请高级职位的人数短缺，其中许多职位没有得到灵活填补。","它发现，「妇女申请高级职位的人数短缺」，其中许多职位没有得到灵活填补。"
L,"It found there had been a lack of applications from women for senior positions, many of which had not been filled on a satisfactory basis.","委员会发现，妇女申请高级职位的人数很少，其中许多职位没有得到令人满意的填补。","委员会发现，「妇女申请高级职位的人数很少」，其中许多职位没有得到令人满意的填补。"
L,"It found there had been a lack of applications from women for senior positions, many of which had not been filled on a competitive basis.","它发现，妇女没有申请高级职位，其中许多职位没有在竞争的基础上填补。","它发现，「妇女没有申请高级职位」，其中许多职位没有在竞争的基础上填补。"
L,"Thousands of people have been prevented from paying with interest in recent years.","近年来，成千上万的人被阻止支付利息。","近年来，成千上万的人被阻止「支付利息【用利息支付】」。"
